productid,category,page,image,show,info
10981674,SEEDS WRHS VEG,"Seed, vegetable",,1,Pea Hurst Green Shaft 50g
11150775,SEEDS WRHS VEG,"Seed, vegetable",,1,Pea Onward 50g
3586003,HOSE,Watering,,1,Hozelock 7850 50m Ultimate Hose
3586001,HOSE,Watering,,1,Hozelock 50m Ultraflex green 
3586002,HOSE,Watering,,1,Hozelock 7830 30m Ultimate Hose 
7946233,HOSE FITTINGS,Watering,,1,Rubber Washer 1/2 inch
8474294,SOAKER HOSE,Watering,,1,Soaker Hose
3586213,SOAKER HOSE FITTINGS,Watering,,1,Agralan Soaker Hose Accessory Pack
5869479,WATERING CAN ROSES,Watering,,1,Watering Can Rose No.14
3586422,WATERING CAN ROSES,Watering,,1,Watering Can Rose No.3
3586423,WATERING CAN ROSES,Watering,,1,Watering Can Rose No.2
3586424,WATERING CAN ROSES,Watering,,1,Watering Can Rose No.7
3586426,WATERING CAN ROSES,Watering,,1,Watering Can Rose No.11
8458701,WATERING CANS,Watering,,1,Watering Can 5 litre green Greenwash
8977202,WATERING CANS,Watering,,1,Watering Can Haws 2.25 litre red
8977203,WATERING CANS,Watering,,1,Watering Can Haws 2.25 litre blue
8979638,WATERING CANS,Watering,,1,Watering Can Haws 2.25 litre red box of 4
8979645,WATERING CANS,Watering,,1,Watering Can Haws 2.25 litre blue box of 4
9298551,WATERING CANS,Watering,,1,Indoor can 0.7 litre cerise
9298573,WATERING CANS,Watering,,1,Indoor can 0.7 litre pink
9298611,WATERING CANS,Watering,,1,Indoor can 0.7 litre lilac
9298619,WATERING CANS,Watering,,1,Indoor can 0.7 litre red
9298673,WATERING CANS,Watering,,1,Indoor can 0.7 litre kin
9298696,WATERING CANS,Watering,,1,Indoor can 0.7 litre yellow
9298701,WATERING CANS,Watering,,1,Indoor can 0.7 litre sage
9298737,WATERING CANS,Watering,,1,Indoor can 0.7 litre blue
3586420,WATERING CANS,Watering,,1,Watering Can 5 litre Ward black
3586429,WATERING CANS,Watering,,1,Watering Can 10 litre green Greenwash
7736836,WATERING CANS,Watering,,1,Indoor can 0.7 litre green
9305397,WEED KILLERS,Weed Killers,,1,Neudorff Weedkiller 510ml
8523785,ROPE,"Wire, Rope and Twine",,1,Skipping-off Rope
8336325,ROPE TWINE & WIRE,"Wire, Rope and Twine",,1,Sky Hook climbing plant support
3586162,TWINE,"Wire, Rope and Twine",,1,Parcel String 2mm Polypropylene 70m
3586164,TWINE,"Wire, Rope and Twine",,1,Horticultural Twine polypropylene green 140m
7873133,TWINE,"Wire, Rope and Twine",,1,
3897124,TWINE,"Wire, Rope and Twine",,1,Twine Jute 3 ply green 500g W0556 
10249864,TWINE,"Wire, Rope and Twine",,1,Oasis Mossing Twine Natural 75m
3586215,WIRE,"Wire, Rope and Twine",,1,Apollo Tie Wire 1mm zinc coated 25m
3897210,WIRE,"Wire, Rope and Twine",,1,Garden Wire 1.6mm Galvanised 20m
10248932,BAGGERY BULK,,,0,Oasis small round bowl x25
10248981,BAGGERY BULK,,,0,Oasis Dalton bowl x10
10249641,BAGGERY BULK,,,0,Oasis Block Round 6cm wet x72
10249791,BAGGERY BULK,,,0,Oasis Mossing Twine Natural x12
10249930,BAGGERY BULK,,,0,Oasis Poly Ribbon royal blue
10250016,BAGGERY BULK,,,0,Oasis Poly Ribbon purple
10250033,BAGGERY BULK,,,0,Oasis Poly Ribbon silver
10250126,BAGGERY BULK,,,0,White Foil Lined Food Bag - 70gsm x500
10250145,BAGGERY BULK,,,0,White Sulphite Bag 175mm x 230mm x1000
9244678,BEANS BROAD BULK,,,0,Broad Bean De Monica 2kg sack
9244682,BEANS BROAD BULK,,,0,Broad Bean Crimson Flowered 2.5kg sack
6308826,BEANS BROAD BULK,,,0,Broad Bean Aquadulce Claudia 10kg sack
7175048,BEANS BROAD BULK,,,0,Broad Bean Witkiem Manita 5kg sack
7175153,BEANS BROAD BULK,,,0,Broad Bean Sutton Dwarf 2.5kg sack
7175211,BEANS BROAD BULK,,,0,Broad Bean Bunyards Exhibition 2.5kg sack
7175242,BEANS BROAD BULK,,,0,Broad Bean Masterpiece Green 2.5kg Sack
9244705,BEANS FRENCH BULK,,,0,French Bean Cosse Violette 1kg sack 
9244711,BEANS FRENCH BULK,,,0,Dwarf French Bean Sprite 2kg sack
9244691,BEANS FRENCH BULK,,,0,French Bean Blue Lake 2kg sack
9244715,BEANS FRENCH BULK,,,0,Dwarf French Bean Masterpiece 1kg sack
9244780,BEANS FRENCH BULK,,,0,Oriental Bean Edamame 200g
7519915,BEANS FRENCH BULK,,,0,FrBean Blue Lake 1kg sack 
7519919,BEANS FRENCH BULK,,,0,Broad Bean Witkiem 6 plants 
7519917,BEANS FRENCH BULK,,,0,FrBean Purple TeePee 1kg sack 
9382131,BEANS FRENCH BULK,,,0,Climbing variety Long straight round pods Good shelf life 160 seeds/50g bag
9244720,BEANS RUNNER BULK,,,0,Runner Bean Moonlight 1kg sack
7519574,BEANS RUNNER BULK,,,0,Runner Bean Enorma 2kg sack 
7519580,BEANS RUNNER BULK,,,0,Runner Bean Scarlet Emperor 1kg sack 
7519583,BEANS RUNNER BULK,,,0,RBean Red Knight 2kg sack 
7519590,BEANS RUNNER BULK,,,0,FrBean Tendergreen 1kg sack 
7519587,BEANS RUNNER BULK,,,0,Long stringless pods White seeds White flowers - less bird damage 100 seeds/100g bag
9362635,BEANS RUNNER BULK,,,0,Runner Bean Firestorm 1kg sack The first self-fertile stringless runner bean. Will set in any weather conditions.
10519146,BEANS RUNNER BULK,,,0,Runner Bean Scarlet Emperor 2kg sack
8338869,BULBS FLOWER BULK,,,0,Hyacinth PREPARED A Size 16/17 box of 200
8338874,BULBS FLOWER BULK,,,0,Hyacinth UNPREPARED Special A Size 16/17 box of 200
8338885,BULBS FLOWER BULK,,,0,Tulip Short Stemmed D Size 11/12 box of 500
8338888,BULBS FLOWER BULK,,,0,Tulip Rockery Special B Size Top box of 500
8338912,BULBS FLOWER BULK,,,0,Narcissus Rockery B Size Top box of 250
8338918,BULBS FLOWER BULK,,,0,Daffodil Butterfly Size 14/16 Box of 200
6291772,BULBS FLOWER BULK,,,0,Tulip Darwin Size 11/12 box of 500
6291846,BULBS FLOWER BULK,,,0,Daffodil single Box of 200
6291947,BULBS FLOWER BULK,,,0,Amaryllis Box of 30
11268059,BULBS FLOWER BULK,,,0,Hyacinth PREPARED A Size 16/17 box of 200
11268061,BULBS FLOWER BULK,,,0,Tulip Rockery A Size 11/12 box of 500
11268062,BULBS FLOWER BULK,,,0,Tulip Double Early size 10/11 box of 500
11268066,BULBS FLOWER BULK,,,0,Daffodil Double Size 3 box of 200
8939305,BULK STOCK,,,0,Oasis Brick Bowl 1/3 brick 15cm diam box of 150
9257631,COMPOSTS BULK,,,0,Multipurpose Compost 40 litre pallet of 70
9257654,COMPOSTS BULK,,,0,Multipurpose Compost 60 litre pallet of 55
9257678,COMPOSTS BULK,,,0,Ericaceous Compost 40 litre pallet of 70
9257692,COMPOSTS BULK,,,0,Peat Free Compost 40 litre pallet of 70
9257710,COMPOSTS BULK,,,0,Farmyard Manure 40 litre pallet of 70
9257718,COMPOSTS BULK,,,0,Growbag (Standard) pallet of 100
9257744,COMPOSTS BULK,,,0,Bark large chip 100 litre pallet of 35
8458600,DECCO BULK,,,0,Vitax Cabbage Collars x30 12 pack
8458635,DECCO BULK,,,0,Slug Trap Doff
8458693,DECCO BULK,,,0,Watering Can 5 litre green Greenwash
8458718,DECCO BULK,,,0,Doff Tomato Feed 1 litre x6
8458742,DECCO BULK,,,0,Vitax Slug Rid 500g x12
8910990,DECCO BULK,,,0,SBK Brushwood Killer 500ml x6
8910991,DECCO BULK,,,0,Vitax Winter Tree Wash 500ml x6
9037732,DECCO BULK,,,0,Doff Ant Killer Bait Station 12 x 2
9037766,DECCO BULK,,,0,Orchid Drip Feeder 12 x 2 pack
9037800,DECCO BULK,,,0,Doff Cleaning Fluid 1 litre box of 6
9037861,DECCO BULK,,,0,Doff Slug Defence Gel organic 1 litre box of 12
9257903,DECCO BULK,,,0,Doff Tomato Feed 2.5 litre x4
9257932,DECCO BULK,,,0,Roseclear Conc 200ml case of 6
9257948,DECCO BULK,,,0,Greenhouse Shading 4 sachets x6
9257958,DECCO BULK,,,0,Pour and Feed 1 litre x9
9257973,DECCO BULK,,,0,Agra Codling Moth Trap Refill x10
9258020,DECCO BULK,,,0,Saucer 16.5cm terracotta x50
9260754,DECCO BULK,,,0,Vitax Greenhouse Fumigator 3.5g x12
9260855,DECCO BULK,,,0,Doff Container & Basket Feed 1 litre x6
9261650,DECCO BULK,,,0,Maxicrop Allpurpose 1litre case of 6
9305562,DECCO BULK,,,0,Neudorff Weedkiller 510ml x12
9373532,DECCO BULK,,,0,Gloves Master Gardener Small Pink x6
10247089,DECCO BULK,,,0,Vitax Ring Culture Grow Pots box of 6
10247132,DECCO BULK,,,0,Vitax Mulch Mats box of 12
10247943,DECCO BULK,,,0,Vitax Q4 Rootmore Mycorrhizal Fungi 250g x6
11123993,DECCO BULK,,,0,Indoor can 0.7 litre x10
11124043,DECCO BULK,,,0,Briers All Rounder Gloves Green Small x6
11124050,DECCO BULK,,,0,Briers All Rounder Gloves Green Large x6
11208598,DECCO BULK,,,0,Greenwash Watering Can 10 ltr green x12
8419459,DISCONTINUED,,,0,Wicker Basket round
8419466,DISCONTINUED,,,0,Wicker Basket white
8419479,DISCONTINUED,,,0,Wicker Basket oblong
8419495,DISCONTINUED,,,0,Wicker Trug large
8538819,DISCONTINUED,,,0,Jeyes Fluid 300ml box of 12
8636938,DISCONTINUED,,,0,Woven Ground Cover Premium 1m x 100m
3586020,DISCONTINUED,,,0,Pea & Bean Net Polypropylene 10cm mesh 2m wide
3586038,DISCONTINUED,,,0,Zip Ties Black 12 inch pack of 20
3586041,DISCONTINUED,,,0,Zip Ties Black 200mm pack of 20
3586209,DISCONTINUED,,,0,Copper Labels & Ties 10cm pack of 10
3586212,DISCONTINUED,,,0,Adjustable Chain Lock 1.5m pack of 2
3586218,DISCONTINUED,,,0,Brier All Rndr Glv Grn Lge B0118*
3586233,DISCONTINUED,,,0,Garden Wire galvanised 40m
3586234,DISCONTINUED,,,0,Garden Wire green 40m
3586239,DISCONTINUED,,,0,Nail -On Wall Ties pack of 10
3586257,DISCONTINUED,,,0,Wire Tension Bolts 16 inch pack of 4
3586258,DISCONTINUED,,,0,Wooden Wedge
4877726,DISCONTINUED,,,0,Watering Can Rose No.10
5773922,DISCONTINUED,,,0,Sinclair Pro Fish Blood & Bone NPK 5:5:6.5 25kg
5821673,DISCONTINUED,,,0,Cable ties black 200 x 4.8mm pack of 100
5841633,DISCONTINUED,,,0,Christmas Bells Wooden Pots
6558085,DISCONTINUED,,,0,Twine natural 80m
3586163,DISCONTINUED,,,0,Twine Jute natural 3 ply 300g
3586425,DISCONTINUED,,,0,Watering Can Rose No.9
3586427,DISCONTINUED,,,0,Watering Can Haws green
3586428,DISCONTINUED,,,0,Watering Can 1.5 gallon Haws green
3586430,DISCONTINUED,,,0,Watering Can 5 litre Haws green
3586431,DISCONTINUED,,,0,Watering Can Rose No.8
3586432,DISCONTINUED,,,0,Watering Can Rose Oval Haws 330 fits Practican
3586433,DISCONTINUED,,,0,Watering Can 10 litre red
3586434,DISCONTINUED,,,0,Watering Can & Rose 10 litre Ward GN016 black
7682648,DISCONTINUED,,,0,Black bucket
7689647,DISCONTINUED,,,0,John Innes Base 25kg sack
8193269,DISCONTINUED,,,0,Cable ties black 300mm x 4.5 pack of 100
8197027,DISCONTINUED,,,0,Polythene Sheet Blue 4m x 25m
6570207,DISCONTINUED,,,0,Twine Jute natural 80m 
5869644,DISCONTINUED,,,0,1-3mm Grit 1000kg Dumpy Bag
5869679,DISCONTINUED,,,0,Sharp Sand 1000kg Dumpy Bag
11218489,DOONAN BULK,,,0,Washed Grit - Dumpy Bag [160 x 6 litre]
11543742,DOONAN BULK,,,0,10mm Gravel Dumpy Bag [160 x 6 litre]
8645831,BIRD FOOD BULK,,,0,Peanuts for Birds 4kg
8839179,EX WRHS PLANTS,,,0,Wallflowers bare rooted bundle of 5
4564879,EX WRHS PLANTS,,,0,Broad Bean Plants Bunyards Exhibition
4564892,EX WRHS PLANTS,,,0,Peas Onward
4564909,EX WRHS PLANTS,,,0,Cabbage Duncan
4564929,EX WRHS PLANTS,,,0,Peas Douce Provence (Tray)
4564940,EX WRHS PLANTS,,,0,Onion Senshyu Yellow
4564965,EX WRHS PLANTS,,,0,Calabrese Marathon
4565019,EX WRHS PLANTS,,,0,Cauliflower Mayflower (each)
4565043,EX WRHS PLANTS,,,0,Mixed Salad Leaves Cut & come again (Tray)
4565067,EX WRHS PLANTS,,,0,Strawberry Plants
4565091,EX WRHS PLANTS,,,0,Rhubarb Chard salad leaves (Tray)
4565114,EX WRHS PLANTS,,,0,Dianthus (Each)
4565127,EX WRHS PLANTS,,,0,Petunia (each)
4573142,EX WRHS PLANTS,,,0,Antirrhinum (Each)
4573162,EX WRHS PLANTS,,,0,Lobelia Tray of 6
4573176,EX WRHS PLANTS,,,0,Sweet Pea
4573204,EX WRHS PLANTS,,,0,Phormium
5154377,EX WRHS PLANTS,,,0,WRHS Plants: Runner Bean Hestia
5154406,EX WRHS PLANTS,,,0,WRHS Plants: Runner Bean Painted Lady
5154419,EX WRHS PLANTS,,,0,WRHS Plants: Runner Bean White Lady
5154463,EX WRHS PLANTS,,,0,WRHS Plants:Tomato Moneymaker
5798241,EX WRHS PLANTS,,,0,WRHS Plants:Polestar Runner Beans
5800375,EX WRHS PLANTS,,,0,WRHS Plants:Hunter Climbing French Beans
5980310,EX WRHS PLANTS,,,0,Borecole Nero Tray of 6
5983794,EX WRHS PLANTS,,,0,Calabresse Marathon Tray of 6
6062592,EX WRHS PLANTS,,,0,Wallflowers in Pot Persian Carpet
6062595,EX WRHS PLANTS,,,0,Sweet William tray of 6 Auricula Eyed Mixed
6062599,EX WRHS PLANTS,,,0,Hollyhock tray of 6 Chaters Double Mixed
6280782,EX WRHS PLANTS,,,0,Lavendar (lavandula angustitolia) 50cm
6322613,EX WRHS PLANTS,,,0,Winter Density Lettuce tray of 12
6413236,EX WRHS PLANTS,,,0,Cabbage Durham tray of 6 plants
6413510,EX WRHS PLANTS,,,0,Rhubarb Chard Tray of 6 plants
6458415,EX WRHS PLANTS,,,0,Borecole Dwarf Green Tray of 6
6506744,EX WRHS PLANTS,,,0,Winter Pansies
6506753,EX WRHS PLANTS,,,0,cyclamen plant
6507713,EX WRHS PLANTS,,,0,Assorted Perennials
6570196,EX WRHS PLANTS,,,0,Winter Pansies Tray of 6
6624585,EX WRHS PLANTS,,,0,Cauliflower All Year Round tray of 6
6634394,EX WRHS PLANTS,,,0,Polyanthus each
6720412,EX WRHS PLANTS,,,0,Grape Hyacinth Plants
7022982,EX WRHS PLANTS,,,0,Lonicera Pileata
7075134,EX WRHS PLANTS,,,0,Allium Roseum Tray of 6
7075162,EX WRHS PLANTS,,,0,Allium Sphaerocephalon Tray of 6
7075259,EX WRHS PLANTS,,,0,Mixed Bulbs Basket Large
7075286,EX WRHS PLANTS,,,0,Mixed Bulbs Basket Small
7075431,EX WRHS PLANTS,,,0,Garlic Solent Wight Tray of 6
7340511,EX WRHS PLANTS,,,0,Pea Sugar Snap 
6903763,EX WRHS PLANTS,,,0,Antirrhinum Sonnet Mixed Tray of 6 plants 
6894126,EX WRHS PLANTS,,,0,Sweet Pea Knee High Plants per pot
7321284,EX WRHS PLANTS,,,0,Pea Hurst Green Shaft 2.5kg 
7559396,EX WRHS PLANTS,,,0,Lilium Asiatic Mix 
7566353,EX WRHS PLANTS,,,0,Begonia Devils Delight Mix Tray of 6 plants
7566355,EX WRHS PLANTS,,,0,Dianthus Corona Mix Tray of 6 plants
7566356,EX WRHS PLANTS,,,0,Geranium Horizon Select Mix Tray of 6 plants
7566357,EX WRHS PLANTS,,,0,Mimulus Magic Mixed Tray of 6 plants
7566358,EX WRHS PLANTS,,,0,Petunia Easy Wave Mix Tray of 6 plants
8280197,FLOWER POTS BULK,,,0,10.5cm soft red pot 1460 per case
8968897,FLOWER POTS BULK,,,0,1.5 litre 15cm round black pot 440/case
8969290,FLOWER POTS BULK,,,0,Double 10 Cell Tray 150/case
7913997,FLOWER POTS BULK,,,0,Vacapot 7cm sq singles 1500/case
7914037,FLOWER POTS BULK,,,0,Vacapot 9cm sq singles 1000/case
7914075,FLOWER POTS BULK,,,0,1 litre 13cm round black pot 912/case
7914243,FLOWER POTS BULK,,,0,6 Cell Pack 400/case
7914314,FLOWER POTS BULK,,,0,9cm soft red pot 2280/case
8444064,GARLIC BULK,,,0,Elephant Garlic 10kg sack
8444076,GARLIC BULK,,,0,Garlic Carcassonne Wight 3kg
6308676,GARLIC BULK,,,0,Garlic Solent Wight 5kg sack
6308849,GARLIC BULK,,,0,Elephant Garlic 5kg sack
7307471,GARLIC BULK,,,0,Primrose plant 
8474225,LABELS & TIES BULK,,,0,T Label yellow 80x50mm x100
5821575,LABELS & TIES BULK,,,0,Cable ties black 300x4.8mm pack of 100
8193292,LABELS & TIES BULK,,,0,Cable ties black 140mm x 3.5 Pack of 100
7015757,LBS BULK,,,0,Sack Polythene 25kg load
8474107,LBS BULK,,,0,Large Bubble Film 1.2m x 50m
8474167,LBS BULK,,,0,Tying Tube 3mm x 450m green
8474288,LBS BULK,,,0,Soaker Hose 50m
8474311,LBS BULK,,,0,Paper Bag 216mm x100
8474318,LBS BULK,,,0,Paper Bag 254mm x100
8474332,LBS BULK,,,0,Woven Ground Cover 1.5m x 100m
8474462,LBS BULK,,,0,Bulb Bowl 20cm red x40
8670892,LBS BULK,,,0,Small Bubble Film 1.2 x 100m
8826374,LBS BULK,,,0,Plastic Bags 300x450mm 500 gauge pack of 100
8826413,LBS BULK,,,0,Ties tree & plant 17.5cm x 500
8946254,LBS BULK,,,0,Wreath Frame 10 inch Box of 100
9261207,LBS BULK,,,0,Tying Tube 5mm x 100m brown
9261305,LBS BULK,,,0,Buckle Tree Ties 38cm x100
9261328,LBS BULK,,,0,W Clips x100
9261358,LBS BULK,,,0,Z Clips x100
9261646,LBS BULK,,,0,Indoor can 0.7 litre x10
9261648,LBS BULK,,,0,Maxicrop Seaweed Plus 500ml case of 12
7246822,LBS BULK,,,0,Plastic Bags 150x250mm 500 gauge pack of 100
7246832,LBS BULK,,,0,Plastic Bags 200x300mm 500 gauge pack of 100
7539327,LBS BULK,,,0,4 inch White Plastic Plant Labels pack of 1000 
7827265,LBS BULK,,,0,Canes 8ft 14-16mm x150
7827331,LBS BULK,,,0,Woven Ground Cover 1m x 100m
7827332,LBS BULK,,,0,Shade Net Woven 1m x 50m roll
7809279,LBS BULK,,,0,Plastic bags 250x370mm 500 gauge pack of 100
7809353,LBS BULK,,,0,Canes 4ft 14-16mm x250
7837565,LBS BULK,,,0,Canes 5ft 14-16mm x250
7837518,LBS BULK,,,0,Canes 6ft 14-16mm x150
7837553,LBS BULK,,,0,Canes 3ft 14-16mm x250
7946056,LBS BULK,,,0,Roseclear Ultra RTU 1 litre case of 6
7946074,LBS BULK,,,0,Nippon Ant Killer Powder 300g case of 12
7946091,LBS BULK,,,0,Maxicrop Seaweed Plus 1litre case of 6
7946096,LBS BULK,,,0,Doff Hormone Rooting Powder 75g case of 24
7946144,LBS BULK,,,0,6 inch White Plant Labels pack of 1000
7946252,LBS BULK,,,0,Tomorite 2.5 litre case of 4
7959151,LBS BULK,,,0,Greenhouse Shade Net 1.8m wide 55% Shade 50m roll
8193369,LBS BULK,,,0,5 inch Plant Labels Box of 1000
8196715,LBS BULK,,,0,Fleece 2m x 100m
8196737,LBS BULK,,,0,Fleece 30gsm 1.5m x 100m
8196750,LBS BULK,,,0,Poly Sheet Black 2m x 100m
8196831,LBS BULK,,,0,Ground Cover soft black 1.5m x 100m
8196838,LBS BULK,,,0,Butterfly Net 7x6mm mesh 2m x 150m
8197019,LBS BULK,,,0,Aquamat Capillary Matting 0.5m x 100m
11339849,LBS BULK,,,0,Flower Pot Black 5 litre x222
11339884,LBS BULK,,,0,Roundup RTU 1 litre Case of 18
3588045,MEMBERSHIP,,,0,Membership (New)
3588054,MEMBERSHIP,,,0,Membership (Renewal)
6193401,MEMBERSHIP,,,0,Junior Membership (Renewal)
6193404,MEMBERSHIP,,,0,Junior Membership (New)
8444019,ONIONS BULK,,,0,Onion Red Winter 10kg sack
8875140,ONIONS BULK,,,0,Onion Shakespeare 3kg sack
6308659,ONIONS BULK,,,0,Onion Senshyu 5kg sack
6308696,ONIONS BULK,,,0,Onion Shakespeare 5kg sack
6308799,ONIONS BULK,,,0,Onion Red Winter 5kg sack
7174971,ONIONS BULK,,,0,Onion Red Karmen 10kg sack
7174985,ONIONS BULK,,,0,Onion Stuttgart 5kg sack
7174991,ONIONS BULK,,,0,Onion Sturon Globe 5kg sack
8444043,PEAS BULK,,,0,"Very dwarf variety. Small, well filled pods. Excellent flavour. Ideal for exposed sites 420seeds/100g"
8444057,PEAS BULK,,,0,Pea Douce Province 5kg
9362639,PEAS BULK,,,0,Pea Oregon Sugar Pod 2kg
7333448,PEAS BULK,,,0,Pea Onward 2.5Kg 
7333457,PEAS BULK,,,0,Pea Sugar Snap 1kg 
7333472,PEAS BULK,,,0,
7748684,PEAS BULK,,,0,
9362645,PEAS BULK,,,0,
7333482,PEAS BULK,,,0,
9362650,PEAS BULK,,,0,Small leaf - easy picking Tolerates bad weather Resists powdery mildew & fusarium wilt 460seeds/100g bag
10518521,PEAS BULK,,,0,Pea Shoot Serge 1kg
9030622,PLANTS BULK,,,0,Lobelia trailing Regatta mixed 470 plugs
9030614,PLANTS BULK,,,0,Alternanthera Purple Knight 104 plugs
9030615,PLANTS BULK,,,0,Antirrhinum F1 Twinny mixed 350 plugs
9030616,PLANTS BULK,,,0,Calibrachoa F1 Kabloom mixed 142 plugs
9030617,PLANTS BULK,,,0,Cosmos Razzmatazz mixed 104 plugs
9030618,PLANTS BULK,,,0,Dianthus F1 Corona mixed 350 plugs
9030619,PLANTS BULK,,,0,Dianthus F1 Sweet mixed 104 plugs
9030620,PLANTS BULK,,,0,Gazania F1 Daybreak mixed 350 plugs
9030621,PLANTS BULK,,,0,Lobelia upright String of Pearls mixed 470 plugs
9030623,PLANTS BULK,,,0,Nemesia Sundrops mixed 350 plugs
6903824,PLANTS BULK,,,0,Dianthus Corona Mixed Plug Plants
6903831,PLANTS BULK,,,0,Geranium Horizon Select Mixed Plug Plants
6903834,PLANTS BULK,,,0,Mimulus Magic Mixed Plug Plants
6903836,PLANTS BULK,,,0,Petunia Easy Wave Mixed Plug Plants
6903820,PLANTS BULK,,,0,Vitax Q4 Professional (NPK 5.3-7.5-10+TE) 500g All-purpose fertiliser for use in Spring and Summer Manufacturer: Vitax Ltd
7648196,PLANTS BULK,,,0,
8443244,POTATOES BULK,,,0,Potato Pentland Javelin 25kg
8443253,POTATOES BULK,,,0,Potato Red Duke of York 25kg
8443334,POTATOES BULK,,,0,Potato Rocket 25kg
8443338,POTATOES BULK,,,0,Potato Estima 25kg
8443345,POTATOES BULK,,,0,Potato Kestrel 25kg
8443353,POTATOES BULK,,,0,Potato Marfona 25kg
8443381,POTATOES BULK,,,0,Potato Wilja 25kg
8443386,POTATOES BULK,,,0,Potato Cara 25kg
8443392,POTATOES BULK,,,0,Potato Desiree 25kg
8443399,POTATOES BULK,,,0,Potato King Edward 25kg
8443406,POTATOES BULK,,,0,Potato Maris Piper 25kg
8443490,POTATOES BULK,,,0,Potato Picasso 25kg
8443496,POTATOES BULK,,,0,Potato Sarpo Mira 25kg
8443501,POTATOES BULK,,,0,Potato Charlotte 25kg
8443510,POTATOES BULK,,,0,Potato International Kidney 25kg
8443517,POTATOES BULK,,,0,Potato Nicola 25kg
8443525,POTATOES BULK,,,0,Potato Pink Fir Apple 25kg
8443944,POTATOES BULK,,,0,Carriage Surcharge
8875125,SHALLOTS BULK,,,0,Shallot Golden Gourmet 10kg sack
8875136,SHALLOTS BULK,,,0,Shallot Red Sun 10kg sack
7174993,SHALLOTS BULK,,,0,Shallot Red Sun 15kg sack
7175000,SHALLOTS BULK,,,0,Shallot Golden Gourmet 15kg sack
8195692,SPLIT CANES BULK,,,0,Split Cane Flower Sticks 18 inch Pack of 100
8195711,SPLIT CANES BULK,,,0,Split Cane Flower Sticks 24 inch Pack of 100
8195717,SPLIT CANES BULK,,,0,Split Cane Flower Sticks 30 inch Pack of 100
7298586,SUMMER SHOW,,,0,Potato Bucket Competition Price includes Bucket and one Potato
7645388,SUMMER SHOW,,,0,Fuchsia Cutting Class 16
8242307,SUMMER SHOW,,,0,Summer Show Entry
8242309,SUMMER SHOW,,,0,Summer Show Entry Junior
10318343,SUMMER SHOW,,,0,Begonia grown from a supplied tuber Class 16
8814723,TICKETS,,,0,Harvest Supper 2017
3678625,TICKETS,,,0,Raffle Tickets
4801439,TICKETS,,,0,Quiz Night 3rd June 2016
4801784,TICKETS,,,0,Wilton House Visit
6325257,TICKETS,,,0,Christmas Draw Strip of 5 tickets
6325281,TICKETS,,,0,Christmas Wreath Workshop
6690542,TICKETS,,,0,Longleat Festival of Lights Trip Adult
6690548,TICKETS,,,0,Longleat Festival of Lights Trip Senior
6690552,TICKETS,,,0,Longleat Festival of Lights Trip Child
6797729,TICKETS,,,0,Quiz Night 27th January 2017
7413055,TICKETS,,,0,Floral Table Decoration Workshop
8280664,TICKETS,,,0,Strip of 5 Raffle Tickets - Summer Show
10363794,TICKETS,,,0,Pumpkin Competition Entry
4108296,TOOL HIRE,,,0,Tool Hire Deposit
5123517,TOOL HIRE,,,0,Tool Hire charge per week
8762029,UNALLOCATED,,,0,
8762030,UNALLOCATED,,,0,
8532428,UNALLOCATED,,,0,
8532431,UNALLOCATED,,,0,
8662367,UNALLOCATED,,,0,
9412803,UNALLOCATED,,,0,
9425279,UNALLOCATED,,,0,
9425280,UNALLOCATED,,,0,
9425616,UNALLOCATED,,,0,
9425648,UNALLOCATED,,,0,
6821503,VOUCHERS,,,0,5.00 Pound Voucher OLD
6821504,VOUCHERS,,,0,10.00 Pound Voucher OLD
8926612,VOUCHERS,,,0,Voucher 5.00 Pound
8926631,VOUCHERS,,,0,Voucher 10.00 Pound
8926675,VOUCHERS,,,0,Voucher 5.00 Pound
8926676,VOUCHERS,,,0,Voucher 5.00 Pound
8926677,VOUCHERS,,,0,Voucher 5.00 Pound
8926678,VOUCHERS,,,0,Voucher 5.00 Pound
8926679,VOUCHERS,,,0,Voucher 5.00 Pound
8926680,VOUCHERS,,,0,Voucher 5.00 Pound
8926681,VOUCHERS,,,0,Voucher 5.00 Pound
8926682,VOUCHERS,,,0,Voucher 5.00 Pound
8926683,VOUCHERS,,,0,Voucher 5.00 Pound
8926684,VOUCHERS,,,0,Voucher 5.00 Pound
8926685,VOUCHERS,,,0,Voucher 5.00 Pound
8926686,VOUCHERS,,,0,Voucher 5.00 Pound
8926687,VOUCHERS,,,0,Voucher 5.00 Pound
8926688,VOUCHERS,,,0,Voucher 5.00 Pound
8926689,VOUCHERS,,,0,Voucher 5.00 Pound
8926690,VOUCHERS,,,0,Voucher 5.00 Pound
8926691,VOUCHERS,,,0,Voucher 5.00 Pound
8926692,VOUCHERS,,,0,Voucher 5.00 Pound
8926693,VOUCHERS,,,0,Voucher 5.00 Pound
8926694,VOUCHERS,,,0,Voucher 5.00 Pound
8926695,VOUCHERS,,,0,Voucher 5.00 Pound
8926696,VOUCHERS,,,0,Voucher 5.00 Pound
8926697,VOUCHERS,,,0,Voucher 5.00 Pound
8926698,VOUCHERS,,,0,Voucher 10.00 Pound
8926699,VOUCHERS,,,0,Voucher 10.00 Pound
8926700,VOUCHERS,,,0,Voucher 10.00 Pound
